CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,Cluster,Segment
14532,236,4,932.85,284,233.2125,45,2,Regular / Growth
14533,25,7,1949.72,4019,278.5314286,53,1,High-Value Loyal
14534,3,18,4397.3,2027,244.2944444,331,1,High-Value Loyal
14535,60,3,2854.84,1824,951.6133333,280,1,High-Value Loyal
14536,260,1,170.95,39,170.95,18,0,At-Risk / Low-Value
14537,58,1,355.56,120,355.56,10,0,At-Risk / Low-Value
14538,65,2,388.25,155,194.125,19,0,At-Risk / Low-Value
14539,16,2,537.48,428,268.74,31,2,Regular / Growth
14540,10,3,952.66,411,317.5533333,64,2,Regular / Growth
14541,59,8,1453.35,641,181.66875,71,1,High-Value Loyal
14542,186,1,103.25,19,103.25,5,0,At-Risk / Low-Value
14543,29,16,3599.73,675,224.983125,43,1,High-Value Loyal
14544,24,2,2004.3,1536,1002.15,97,1,High-Value Loyal
14546,5,5,2573.93,1313,514.786,250,1,High-Value Loyal
14547,4,8,3974.75,2639,496.84375,198,1,High-Value Loyal
14548,151,2,652.8,256,326.4,2,0,At-Risk / Low-Value
14549,311,1,289.24,136,289.24,56,2,Regular / Growth
14550,11,2,757.37,389,378.685,38,2,Regular / Growth
14551,18,2,186.23,106,93.115,9,0,At-Risk / Low-Value
14552,152,1,164.22,90,164.22,57,0,At-Risk / Low-Value
14553,19,5,859.27,493,171.854,103,2,Regular / Growth
14554,10,4,2279.49,1443,569.8725,147,1,High-Value Loyal
14555,57,2,312.54,122,156.27,18,0,At-Risk / Low-Value
14557,85,1,788.38,510,788.38,16,2,Regular / Growth
14560,7,22,2237.77,1260,101.7168182,39,1,High-Value Loyal
14561,76,3,1080.76,1014,360.2533333,67,2,Regular / Growth
14562,4,18,5006.77,1815,278.1538889,187,1,High-Value Loyal
14565,96,4,3099.12,1540,774.78,111,1,High-Value Loyal
14566,111,1,1432.0,800,1432.0,4,2,Regular / Growth
14567,57,2,1530.36,412,765.18,33,2,Regular / Growth
14569,1,1,227.39,79,227.39,10,0,At-Risk / Low-Value
14570,281,2,218.06,95,109.03,29,0,At-Risk / Low-Value
14572,3,7,2804.54,1420,400.6485714,190,1,High-Value Loyal
14573,180,9,1639.82,534,182.2022222,127,1,High-Value Loyal
14576,372,1,35.4,12,35.4,1,0,At-Risk / Low-Value
14577,13,4,859.71,353,214.9275,86,2,Regular / Growth
14578,3,1,168.63,240,168.63,24,2,Regular / Growth
14581,17,1,138.6,217,138.6,16,0,At-Risk / Low-Value
14582,41,1,114.11,73,114.11,6,0,At-Risk / Low-Value
14583,6,5,986.96,751,197.392,243,1,High-Value Loyal
14584,169,4,1033.06,381,258.265,68,2,Regular / Growth
14585,50,1,157.05,91,157.05,29,0,At-Risk / Low-Value
14586,277,1,237.36,444,237.36,19,0,At-Risk / Low-Value
14587,19,9,1580.29,749,175.5877778,170,1,High-Value Loyal
14589,372,1,39.75,5,39.75,3,0,At-Risk / Low-Value
14591,15,4,1320.21,1228,330.0525,138,1,High-Value Loyal
14592,35,3,557.94,407,185.98,132,2,Regular / Growth
14593,22,3,617.15,330,205.7166667,127,2,Regular / Growth
14594,7,2,363.33,183,181.665,48,2,Regular / Growth
14595,20,6,1740.6,978,290.1,94,1,High-Value Loyal
14597,11,2,866.24,566,433.12,45,2,Regular / Growth
14598,44,1,221.97,189,221.97,49,2,Regular / Growth
14600,306,1,393.33,125,393.33,25,2,Regular / Growth
14601,11,1,213.96,168,213.96,7,0,At-Risk / Low-Value
14603,275,1,660.0,400,660.0,2,2,Regular / Growth
14606,1,93,12076.15,6187,129.8510753,819,1,High-Value Loyal
14607,16,14,16209.5,11526,1157.821429,38,1,High-Value Loyal
14608,4,4,1785.15,437,446.2875,8,2,Regular / Growth
14609,72,4,601.56,7026,150.39,2,2,Regular / Growth
14616,243,3,406.08,104,135.36,2,0,At-Risk / Low-Value
14618,9,3,553.44,264,184.48,10,2,Regular / Growth
14619,246,1,394.44,152,394.44,20,2,Regular / Growth
14620,206,2,412.78,214,206.39,26,2,Regular / Growth
14621,1,5,1788.36,993,357.672,80,1,High-Value Loyal
14622,185,1,320.58,146,320.58,21,0,At-Risk / Low-Value
14623,32,5,886.7,418,177.34,108,2,Regular / Growth
14624,57,2,225.85,162,112.925,13,0,At-Risk / Low-Value
14625,196,2,899.63,335,449.815,51,2,Regular / Growth
14626,24,4,2791.27,1403,697.8175,108,1,High-Value Loyal
14628,91,2,671.96,272,335.98,22,2,Regular / Growth
14629,4,2,955.26,378,477.63,133,2,Regular / Growth
14631,51,3,1006.98,622,335.66,38,2,Regular / Growth
14632,263,1,114.56,96,114.56,8,0,At-Risk / Low-Value
14633,266,1,344.9,96,344.9,20,0,At-Risk / Low-Value
14636,36,2,609.85,241,304.925,27,2,Regular / Growth
14638,51,1,443.6,166,443.6,16,2,Regular / Growth
14639,52,6,2984.49,1431,497.415,138,1,High-Value Loyal
14640,24,6,2107.38,880,351.23,87,1,High-Value Loyal
14641,22,1,110.46,90,110.46,7,0,At-Risk / Low-Value
14642,59,1,96.12,76,96.12,2,0,At-Risk / Low-Value
14643,170,2,693.81,815,346.905,30,2,Regular / Growth
14644,68,2,830.76,258,415.38,26,2,Regular / Growth
14645,157,2,597.09,381,298.545,28,2,Regular / Growth
14646,2,73,280206.02,196915,3838.43863,700,1,High-Value Loyal
14647,201,1,236.04,91,236.04,24,0,At-Risk / Low-Value
14649,5,4,1402.59,1004,350.6475,148,1,High-Value Loyal
14651,67,2,653.75,343,326.875,95,2,Regular / Growth
14652,77,1,114.18,53,114.18,29,0,At-Risk / Low-Value
14653,1,7,1926.65,945,275.2357143,154,1,High-Value Loyal
14655,8,4,1932.23,1089,483.0575,35,1,High-Value Loyal
14656,169,2,291.05,120,145.525,73,0,At-Risk / Low-Value
14657,18,4,848.22,466,212.055,103,2,Regular / Growth
14658,5,2,247.15,47,123.575,27,0,At-Risk / Low-Value
14659,9,9,2529.93,1195,281.1033333,147,1,High-Value Loyal
14660,87,2,285.74,228,142.87,24,0,At-Risk / Low-Value
14661,27,1,107.95,35,107.95,4,0,At-Risk / Low-Value
14662,29,4,741.37,578,185.3425,143,2,Regular / Growth
14664,20,2,636.24,465,318.12,78,2,Regular / Growth
14665,61,5,1835.7,740,367.14,63,2,Regular / Growth
14666,24,1,195.25,161,195.25,14,0,At-Risk / Low-Value
14667,11,25,9175.04,5319,367.0016,354,1,High-Value Loyal
14669,242,3,1259.24,770,419.7466667,158,2,Regular / Growth
14670,280,2,392.86,326,196.43,107,2,Regular / Growth
14672,235,2,765.55,454,382.775,58,2,Regular / Growth
14673,3,5,1736.4,1004,347.28,39,1,High-Value Loyal
14675,16,1,596.36,336,596.36,93,2,Regular / Growth
14676,31,6,2548.24,2500,424.7066667,29,1,High-Value Loyal
14680,25,16,28754.11,13476,1797.131875,73,1,High-Value Loyal
14681,71,3,498.95,76,166.3166667,6,0,At-Risk / Low-Value
14682,188,2,52.0,80,26.0,1,0,At-Risk / Low-Value
14684,26,5,1201.51,821,240.302,231,1,High-Value Loyal
14687,107,1,628.38,470,628.38,15,2,Regular / Growth
14688,8,21,5579.1,3584,265.6714286,148,1,High-Value Loyal
14689,209,1,112.8,76,112.8,13,0,At-Risk / Low-Value
14690,44,2,355.05,167,177.525,40,2,Regular / Growth
14691,31,5,2114.33,707,422.866,50,1,High-Value Loyal
14692,137,4,591.55,265,147.8875,53,2,Regular / Growth
14693,265,1,172.9,34,172.9,8,0,At-Risk / Low-Value
14696,4,7,2078.95,1630,296.9928571,117,1,High-Value Loyal
14697,218,2,188.61,181,94.305,22,0,At-Risk / Low-Value
14698,2,5,1217.27,602,243.454,148,1,High-Value Loyal
14699,214,1,109.13,77,109.13,8,0,At-Risk / Low-Value
14700,32,3,2195.1,1314,731.7,80,1,High-Value Loyal
14701,11,9,2526.09,921,280.6766667,268,1,High-Value Loyal
14702,1,17,3251.79,1439,191.2817647,196,1,High-Value Loyal
14703,15,1,318.17,183,318.17,22,2,Regular / Growth
14704,11,9,1493.96,1043,165.9955556,288,1,High-Value Loyal
14705,199,1,179.0,100,179.0,1,0,At-Risk / Low-Value
14708,3,3,1126.37,621,375.4566667,25,2,Regular / Growth
14709,15,13,4921.04,2484,378.5415385,71,1,High-Value Loyal
14710,14,4,599.48,375,149.87,124,2,Regular / Growth
14711,10,11,2839.62,966,258.1472727,221,1,High-Value Loyal
14712,29,3,917.07,315,305.69,21,2,Regular / Growth
14713,9,11,2662.2,1613,242.0181818,146,1,High-Value Loyal
14714,24,1,160.19,229,160.19,10,0,At-Risk / Low-Value
14715,25,4,867.38,521,216.845,60,2,Regular / Growth
14716,43,2,307.51,495,153.755,46,2,Regular / Growth
14719,2,5,1581.84,1025,316.368,177,1,High-Value Loyal
14720,6,3,663.81,219,221.27,34,2,Regular / Growth
14722,147,1,180.42,118,180.42,28,0,At-Risk / Low-Value
14723,10,6,1122.36,673,187.06,193,1,High-Value Loyal
14725,25,1,655.58,588,655.58,45,2,Regular / Growth
14727,274,1,268.58,62,268.58,10,0,At-Risk / Low-Value
14729,374,1,313.49,197,313.49,69,2,Regular / Growth
14730,1,8,1897.57,1078,237.19625,317,1,High-Value Loyal
14731,47,3,380.02,256,126.6733333,38,2,Regular / Growth
14732,8,8,2702.49,1405,337.81125,105,1,High-Value Loyal
14733,16,12,9585.91,3764,798.8258333,102,1,High-Value Loyal
14735,4,32,6065.69,2264,189.5528125,99,1,High-Value Loyal
14737,4,3,1164.55,345,388.1833333,15,2,Regular / Growth
14738,43,7,1314.45,601,187.7785714,39,2,Regular / Growth
14739,4,7,3902.28,3820,557.4685714,47,1,High-Value Loyal
14740,197,3,1448.21,735,482.7366667,85,2,Regular / Growth
14741,12,6,1400.34,841,233.39,35,1,High-Value Loyal
14744,16,7,1099.98,627,157.14,21,2,Regular / Growth
14745,113,5,1220.26,1038,244.052,46,2,Regular / Growth
14747,249,1,328.2,84,328.2,18,0,At-Risk / Low-Value
14748,29,5,1415.75,1223,283.15,87,1,High-Value Loyal
14752,44,1,389.64,260,389.64,5,2,Regular / Growth
14753,87,1,563.15,211,563.15,30,2,Regular / Growth
14754,45,2,638.05,486,319.025,38,2,Regular / Growth
14755,10,11,5010.28,2219,455.48,128,1,High-Value Loyal
14756,15,1,738.96,416,738.96,38,2,Regular / Growth
14757,75,1,420.5,160,420.5,19,2,Regular / Growth
14758,145,4,1484.06,419,371.015,54,2,Regular / Growth
14759,5,3,1625.97,569,541.99,92,1,High-Value Loyal
14760,297,1,89.2,40,89.2,5,0,At-Risk / Low-Value
14761,59,2,255.9,118,127.95,11,0,At-Risk / Low-Value
14762,264,1,300.52,341,300.52,21,2,Regular / Growth
14764,47,1,278.3,190,278.3,6,0,At-Risk / Low-Value
14765,29,3,254.11,135,84.70333333,38,0,At-Risk / Low-Value
14766,8,6,2473.37,1349,412.2283333,111,1,High-Value Loyal
14768,17,2,192.6,52,96.3,4,0,At-Risk / Low-Value
14769,3,8,10416.98,7239,1302.1225,718,1,High-Value Loyal
14770,232,2,876.42,490,438.21,49,2,Regular / Growth
14772,112,1,139.26,82,139.26,9,0,At-Risk / Low-Value
14775,58,3,1011.9,1174,337.3,57,2,Regular / Growth
14776,51,11,2538.3,3134,230.7545455,44,1,High-Value Loyal
14778,127,2,730.86,306,365.43,34,2,Regular / Growth
14779,281,3,386.15,84,128.7166667,40,0,At-Risk / Low-Value
14780,55,2,447.68,310,223.84,26,2,Regular / Growth
14782,320,1,200.1,114,200.1,6,0,At-Risk / Low-Value
14784,26,2,289.99,237,144.995,15,0,At-Risk / Low-Value
14785,10,2,77.4,84,38.7,2,0,At-Risk / Low-Value
14788,7,2,679.44,421,339.72,26,2,Regular / Growth
14789,29,1,197.64,116,197.64,6,0,At-Risk / Low-Value
14790,17,4,745.06,699,186.265,30,2,Regular / Growth
14792,64,1,6.2,2,6.2,2,0,At-Risk / Low-Value
14793,21,1,228.99,91,228.99,14,0,At-Risk / Low-Value
14794,3,7,1319.91,673,188.5585714,68,1,High-Value Loyal
14795,166,1,131.45,17,131.45,6,0,At-Risk / Low-Value
14796,1,17,7975.49,5995,469.1464706,403,1,High-Value Loyal
14798,53,3,173.74,150,57.91333333,11,0,At-Risk / Low-Value
14799,51,1,157.7,146,157.7,13,0,At-Risk / Low-Value
14800,48,12,4331.79,3644,360.9825,246,1,High-Value Loyal
14801,61,1,189.34,173,189.34,56,2,Regular / Growth
14803,162,3,845.55,370,281.85,35,2,Regular / Growth
14804,9,1,353.27,121,353.27,12,2,Regular / Growth
14805,15,4,546.4,114,136.6,30,2,Regular / Growth
14806,75,1,193.39,330,193.39,11,0,At-Risk / Low-Value
14808,40,8,2718.6,2120,339.825,176,1,High-Value Loyal
14810,41,11,2085.33,1015,189.5754545,106,1,High-Value Loyal
14813,370,2,152.88,66,76.44,25,0,At-Risk / Low-Value
14815,37,2,778.5,744,389.25,53,2,Regular / Growth
14816,197,1,271.85,5,271.85,4,0,At-Risk / Low-Value
14817,200,2,1110.34,655,555.17,52,2,Regular / Growth
14818,74,3,657.8,324,219.2666667,41,2,Regular / Growth
14819,64,2,272.07,109,136.035,13,0,At-Risk / Low-Value
14820,21,4,507.29,253,126.8225,24,2,Regular / Growth
14821,367,1,48.8,20,48.8,2,0,At-Risk / Low-Value
14823,180,3,321.43,88,107.1433333,56,0,At-Risk / Low-Value
14824,10,4,1127.71,525,281.9275,19,2,Regular / Growth
14825,4,12,2221.01,989,185.0841667,82,1,High-Value Loyal
14828,197,3,2139.76,2172,713.2533333,17,2,Regular / Growth
14829,29,4,697.55,452,174.3875,39,2,Regular / Growth
14830,53,1,188.88,164,188.88,39,0,At-Risk / Low-Value
14834,18,6,1720.3,734,286.7166667,43,1,High-Value Loyal
14836,10,3,102.45,45,34.15,5,0,At-Risk / Low-Value
14837,90,4,1649.5,1436,412.375,96,2,Regular / Growth
14840,268,1,62.85,31,62.85,4,0,At-Risk / Low-Value
14841,53,6,3295.76,1778,549.2933333,103,1,High-Value Loyal
14842,44,4,2824.69,1166,706.1725,128,1,High-Value Loyal
14844,64,4,3189.81,1833,797.4525,87,1,High-Value Loyal
14847,149,1,309.4,120,309.4,13,0,At-Risk / Low-Value
14849,22,25,7930.54,5694,317.2216,159,1,High-Value Loyal
14850,312,1,325.75,293,325.75,21,2,Regular / Growth
14851,23,2,511.35,325,255.675,28,2,Regular / Growth
14852,58,6,2836.69,1747,472.7816667,96,1,High-Value Loyal
14853,24,2,475.8,82,237.9,8,0,At-Risk / Low-Value
14854,78,7,2740.03,1820,391.4328571,110,1,High-Value Loyal
14855,119,2,645.65,267,322.825,13,2,Regular / Growth
14856,36,3,1290.53,711,430.1766667,65,2,Regular / Growth
14857,60,2,1173.12,464,586.56,58,2,Regular / Growth
14859,13,4,1353.74,671,338.435,47,2,Regular / Growth
14860,19,1,170.32,232,170.32,11,0,At-Risk / Low-Value
14861,52,1,125.79,117,125.79,6,0,At-Risk / Low-Value
14862,26,2,841.2,772,420.6,47,2,Regular / Growth
14863,29,1,266.76,132,266.76,11,0,At-Risk / Low-Value
14865,7,2,52.2,108,26.1,4,0,At-Risk / Low-Value
14866,11,12,14389.9,6752,1199.158333,30,1,High-Value Loyal
14867,186,3,710.28,328,236.76,31,2,Regular / Growth
14868,3,8,2953.59,1405,369.19875,96,1,High-Value Loyal
14869,9,2,721.45,549,360.725,66,2,Regular / Growth
14870,262,1,327.25,119,327.25,13,0,At-Risk / Low-Value
14871,3,4,501.28,179,125.32,68,2,Regular / Growth
14873,210,1,519.68,168,519.68,28,2,Regular / Growth
14875,108,2,1465.32,558,732.66,46,2,Regular / Growth
14878,13,9,1476.09,799,164.01,62,1,High-Value Loyal
14880,77,3,690.59,365,230.1966667,45,2,Regular / Growth
14881,20,1,255.4,316,255.4,17,2,Regular / Growth
14882,27,2,589.7,158,294.85,6,2,Regular / Growth
14883,19,6,761.59,790,126.9316667,39,2,Regular / Growth
14885,132,1,765.32,724,765.32,15,2,Regular / Growth
14886,253,1,364.8,160,364.8,18,0,At-Risk / Low-Value
14887,79,1,1862.0,1100,1862.0,6,2,Regular / Growth
14888,207,1,369.2,184,369.2,20,2,Regular / Growth
14889,336,1,135.9,90,135.9,10,0,At-Risk / Low-Value
14890,254,1,125.65,51,125.65,7,0,At-Risk / Low-Value
14891,148,2,554.38,505,277.19,30,2,Regular / Growth
14893,10,2,1237.85,799,618.925,72,2,Regular / Growth
14894,85,1,655.75,265,655.75,23,2,Regular / Growth
14895,8,20,11138.71,4851,556.9355,273,1,High-Value Loyal
14896,205,2,468.77,279,234.385,43,2,Regular / Growth
14897,8,4,1366.38,468,341.595,43,2,Regular / Growth
14898,23,6,1269.31,1001,211.5516667,86,1,High-Value Loyal
14901,11,9,1421.29,661,157.9211111,73,1,High-Value Loyal
14902,26,1,332.66,218,332.66,20,2,Regular / Growth
14903,21,5,2795.33,1531,559.066,227,1,High-Value Loyal
14904,2,2,1025.44,1985,512.72,66,1,High-Value Loyal
14905,158,2,616.15,287,308.075,14,2,Regular / Growth
14907,3,7,3501.1,1691,500.1571429,125,1,High-Value Loyal
14908,74,1,277.8,132,277.8,9,0,At-Risk / Low-Value
14910,3,4,434.35,238,108.5875,25,2,Regular / Growth
14911,1,201,143711.17,80240,714.9809453,1787,1,High-Value Loyal
14912,17,2,867.85,971,433.925,21,2,Regular / Growth
14913,36,4,1227.43,1743,306.8575,76,1,High-Value Loyal
14915,91,2,307.48,112,153.74,12,0,At-Risk / Low-Value
14916,71,4,1268.98,1136,317.245,72,2,Regular / Growth
14918,116,2,1610.15,675,805.075,39,2,Regular / Growth
14920,213,2,977.77,509,488.885,57,2,Regular / Growth
14921,30,2,1316.07,953,658.035,78,2,Regular / Growth
14923,51,1,749.1,418,749.1,44,2,Regular / Growth
14924,246,1,310.05,64,310.05,10,0,At-Risk / Low-Value
14929,32,1,223.88,136,223.88,11,0,At-Risk / Low-Value
14930,109,3,2362.96,1160,787.6533333,116,2,Regular / Growth
14931,5,5,1257.68,417,251.536,30,2,Regular / Growth
14932,366,1,363.53,80,363.53,17,0,At-Risk / Low-Value
14934,82,2,1890.94,1042,945.47,68,2,Regular / Growth
14935,297,1,1784.71,935,1784.71,10,2,Regular / Growth
14936,34,8,8137.02,4085,1017.1275,210,1,High-Value Loyal
14937,57,3,1621.88,484,540.6266667,33,2,Regular / Growth
14944,30,12,5900.25,2815,491.6875,101,1,High-Value Loyal
14946,14,1,100.9,22,100.9,3,0,At-Risk / Low-Value
14947,72,2,290.82,179,145.41,14,0,At-Risk / Low-Value
14948,23,6,1101.97,673,183.6616667,56,2,Regular / Growth
14950,19,1,371.2,136,371.2,19,2,Regular / Growth
14951,79,1,311.69,311,311.69,20,2,Regular / Growth
14952,60,11,8099.49,3355,736.3172727,117,1,High-Value Loyal
14953,25,1,285.67,224,285.67,54,2,Regular / Growth
14954,12,1,294.85,117,294.85,75,2,Regular / Growth
14957,253,1,58.49,34,58.49,12,0,At-Risk / Low-Value
14958,147,3,483.73,128,161.2433333,33,2,Regular / Growth
14959,64,4,695.42,494,173.855,37,2,Regular / Growth
14960,8,2,221.27,221,110.635,23,0,At-Risk / Low-Value
14961,11,9,7044.68,3708,782.7422222,193,1,High-Value Loyal
14962,271,1,126.7,44,126.7,5,0,At-Risk / Low-Value
14963,10,5,1472.34,1159,294.468,149,1,High-Value Loyal
14964,247,1,206.21,143,206.21,13,0,At-Risk / Low-Value
14965,96,2,596.09,363,298.045,80,2,Regular / Growth
14966,15,1,183.02,179,183.02,35,2,Regular / Growth
14967,50,1,463.8,140,463.8,6,2,Regular / Growth
14968,30,1,147.59,127,147.59,37,0,At-Risk / Low-Value
14970,68,4,1592.06,250,398.015,24,2,Regular / Growth
14971,35,3,1097.98,639,365.9933333,144,2,Regular / Growth
14972,128,1,114.77,28,114.77,18,0,At-Risk / Low-Value
14973,107,3,1314.45,369,438.15,29,2,Regular / Growth
14974,37,1,89.94,37,89.94,17,0,At-Risk / Low-Value
14975,57,1,279.94,380,279.94,11,2,Regular / Growth
14976,57,7,790.86,234,112.98,47,2,Regular / Growth
14978,72,5,1921.37,523,384.274,136,1,High-Value Loyal
14981,246,1,102.12,97,102.12,8,0,At-Risk / Low-Value
14984,19,2,202.37,58,101.185,37,0,At-Risk / Low-Value
14985,198,2,292.01,256,146.005,78,2,Regular / Growth
14987,16,2,326.4,128,163.2,2,0,At-Risk / Low-Value
14988,212,1,334.54,141,334.54,40,2,Regular / Growth
14995,39,2,231.98,102,115.99,53,0,At-Risk / Low-Value
14997,46,3,546.2,1120,182.0666667,25,2,Regular / Growth
14998,170,2,414.87,258,207.435,70,2,Regular / Growth
15000,48,1,490.52,218,490.52,76,2,Regular / Growth
15002,116,4,1641.76,862,410.44,93,2,Regular / Growth
15004,147,1,1220.77,623,1220.77,154,2,Regular / Growth
15005,16,28,6295.37,4230,224.8346429,360,1,High-Value Loyal
15006,51,1,480.38,286,480.38,121,2,Regular / Growth
15007,159,1,156.91,69,156.91,12,0,At-Risk / Low-Value
15009,12,3,1259.43,639,419.81,148,1,High-Value Loyal
15010,36,1,308.94,184,308.94,20,2,Regular / Growth
15012,54,2,405.04,225,202.52,110,2,Regular / Growth
15014,43,2,257.67,149,128.835,29,0,At-Risk / Low-Value
15016,173,1,170.04,76,170.04,20,0,At-Risk / Low-Value
15017,34,1,125.58,63,125.58,20,0,At-Risk / Low-Value
15018,39,3,496.21,189,165.4033333,30,2,Regular / Growth
15019,267,1,252.81,150,252.81,64,2,Regular / Growth
15021,9,9,1871.77,819,207.9744444,287,1,High-Value Loyal
15022,12,4,852.39,527,213.0975,96,2,Regular / Growth
15023,3,11,6720.41,2827,610.9463636,347,1,High-Value Loyal
15024,10,10,1636.43,902,163.643,105,1,High-Value Loyal
15025,33,1,361.96,184,361.96,66,2,Regular / Growth
15026,80,3,469.0,285,156.3333333,57,2,Regular / Growth
15027,31,4,1066.15,565,266.5375,30,2,Regular / Growth
15028,8,4,627.13,459,156.7825,35,2,Regular / Growth
15030,72,2,518.28,372,259.14,7,2,Regular / Growth
15031,4,4,653.19,400,163.2975,74,2,Regular / Growth
15032,256,3,4959.1,2968,1653.033333,29,2,Regular / Growth
15033,5,10,2557.18,1672,255.718,315,1,High-Value Loyal
15034,16,8,4274.16,2413,534.27,299,1,High-Value Loyal
15035,90,1,252.73,245,252.73,26,2,Regular / Growth
15036,72,3,429.56,316,143.1866667,107,2,Regular / Growth
15038,59,6,685.74,212,114.29,105,2,Regular / Growth
15039,10,47,19766.59,9131,420.5657447,408,1,High-Value Loyal
15041,170,1,179.93,103,179.93,66,0,At-Risk / Low-Value
15042,199,1,135.93,30,135.93,5,0,At-Risk / Low-Value
15043,31,1,537.0,300,537.0,3,2,Regular / Growth
15044,19,17,7634.73,2785,449.1017647,233,1,High-Value Loyal
15045,152,2,735.66,114,367.83,11,2,Regular / Growth
15046,9,15,5090.42,3372,339.3613333,147,1,High-Value Loyal
15047,270,1,343.62,222,343.62,22,2,Regular / Growth
15048,65,4,381.0,192,95.25,86,2,Regular / Growth
15049,274,1,121.17,63,121.17,3,0,At-Risk / Low-Value
15050,25,3,1737.69,1216,579.23,68,1,High-Value Loyal
15051,23,3,1383.36,1010,461.12,130,1,High-Value Loyal
15052,319,1,207.73,79,207.73,27,0,At-Risk / Low-Value
15053,5,3,693.95,984,231.3166667,49,2,Regular / Growth
15054,12,2,302.1,198,151.05,105,2,Regular / Growth
15057,275,2,1489.5,668,744.75,25,2,Regular / Growth
15058,25,11,2102.54,1054,191.14,199,1,High-Value Loyal
15059,41,9,1337.72,604,148.6355556,161,1,High-Value Loyal
15060,8,4,294.25,257,73.5625,81,2,Regular / Growth
15061,4,48,54534.14,28920,1136.127917,70,1,High-Value Loyal
15062,71,4,987.86,763,246.965,47,2,Regular / Growth
15063,213,1,370.8,56,370.8,5,0,At-Risk / Low-Value
15065,38,4,3158.13,1383,789.5325,148,1,High-Value Loyal
15066,53,1,893.59,317,893.59,42,2,Regular / Growth
15067,78,3,1744.76,954,581.5866667,82,2,Regular / Growth
15068,46,2,553.36,364,276.68,96,2,Regular / Growth
15069,179,1,1109.53,520,1109.53,70,2,Regular / Growth
15070,373,1,106.2,36,106.2,1,0,At-Risk / Low-Value
15071,94,2,982.07,269,491.035,25,2,Regular / Growth
15073,10,3,1043.41,491,347.8033333,31,2,Regular / Growth
15074,105,1,735.67,431,735.67,41,2,Regular / Growth
15075,78,1,773.03,447,773.03,27,2,Regular / Growth
15076,173,1,880.85,571,880.85,49,2,Regular / Growth
15078,7,32,9743.11,5105,304.4721875,97,1,High-Value Loyal
15079,213,4,895.61,389,223.9025,46,2,Regular / Growth
15081,22,5,504.8,190,100.96,26,2,Regular / Growth
15083,257,1,88.2,38,88.2,5,0,At-Risk / Low-Value
15087,282,1,306.94,470,306.94,15,2,Regular / Growth
15088,21,2,1160.07,460,580.035,53,2,Regular / Growth
15089,10,6,2420.84,1359,403.4733333,139,1,High-Value Loyal
